sex,name,nickname
2,rose,saintrose
2,rosella,rosela
2,rosella,roselia
2,rosella,rosilla
2,rosella,rozella
2,rosetta,roseta
2,rosetta,rossetta
2,rosetta,rozetta
2,rosette,rosett
2,rosette,rosettie
2,rowena,roena
2,roxane,rocksey
2,roxane,rocksy
2,roxane,roxan
2,roxane,roxann
2,roxane,roxey
2,roxane,roxie
2,roxane,roxy
2,roxanna,roxa
2,roxanna,roxana
2,ruby,rubie
2,rufina,rufinamary
2,ruth,ruthe
2,ruth,ruthey
2,ruth,ruthie
2,ruth,ruthy
2,sabina,sebina
2,sabine,stsabine
2,sabrina,sabra
2,sabrina,sabre
2,sabrina,sobrina
2,salina,salena
2,salina,salenia
2,salina,silena
2,salina,silina
2,salome,salone
2,salome,soloma
2,salome,solome
2,samantha,cemantha
2,samantha,sam
2,samantha,samanth
2,samantha,samanthia
2,samantha,samanthy
2,samantha,samatha
2,samantha,sammie
2,samantha,semantha
2,samantha,symantha
2,sandoral,sandoralan
2,sandra,sandy
2,sarah,sada
2,sarah,saddie
2,sarah,sade
2,sarah,sadia
2,sarah,sadie
2,sarah,sady
2,sarah,sahra
2,sarah,sahrah
2,sarah,saidie
2,sarah,sal
2,sarah,saley
2,sarah,salie
2,sarah,salla
2,sarah,salle
2,sarah,salley
2,sarah,sallia
2,sarah,sallie
2,sarah,sally
2,sarah,saly
2,sarah,sara
2,sarah,saraah
2,sarah,saraha
2,sarah,saraheh
2,sarah,sarh
2,sarah,sarha
2,sarah,sariah
2,sarah,saroah
2,sarah,saroh
2,sarah,sarra
2,sarah,sarrah
2,sarah,sarry
2,sarah,sary
2,sarah,satie
2,sarah,sera
2,sarah,serah
2,sarah,serrah
2,sarah,zadie
2,sarilda,cerilda
2,sarilda,sarelda
2,sarilda,serelda
2,sarilda,serilda
2,sarilda,serrilda
2,sarilda,surilda
2,sarilda,surrilda
2,savannah,savana
2,savannah,savanah
2,savannah,savanna
2,sebastian,sebastianm
2,selene,selina
2,selina,selena
2,seraphina,seraphine
2,serena,cerena
2,serena,cyrena
2,serena,sarena
2,serena,sarina
2,serena,serene
2,serena,serenia
2,serena,serina
2,serena,serrena
2,serena,sirena
2,serena,sorena
2,serena,surena
2,serena,syrena
2,sidony,sedonia
2,sigrid,sigri
2,sophia,sofa
2,sophia,sofia
2,sophia,sofiah
2,sophia,sofie
2,sophia,sopha
2,sophia,sophe
2,sophia,sophey
2,sophia,sophi
2,sophia,sophiah
2,sophia,sophy
2,sophia,sopia
2,sophia,sopiah
2,sophronia,fronia
2,sophronia,safrona
2,sophronia,safronia
2,sophronia,saphrona
2,sophronia,saphronia
2,sophronia,sefrona
2,sophronia,sephrona
2,sophronia,sephronia
2,sophronia,sofrona
2,sophronia,sofronia
2,sophronia,sophonia
2,sophronia,sophrina
2,sophronia,sophrona
2,sophronia,sophronie
2,sophronia,sophrony
2,sophronia,sopronia
2,sophronia,suffrona
2,stacy,stacey
2,stella,stela
2,stella,stellie
2,stephen,ststephen
2,susan,sasan
2,susan,sausan
2,susan,sousan
2,susan,sousen
2,susan,sousin
2,susan,souson
2,susan,sue
2,susan,susane
2,susan,suse
2,susan,susen
2,susan,susey
2,susan,susia
2,susan,susian
2,susan,susie
2,susan,susin
2,susan,suson
2,susan,sussan
2,susan,sussie
2,susan,susun
2,susan,susy
2,susan,suzan
2,susan,suzen
2,susan,suzie
2,susan,suzzie
2,susann,susanne
2,susanna,suanna
2,susanna,susa
2,susanna,susana
2,susanna,susanah
2,susanna,susannah
2,susanna,sussana
2,susanna,sussanah
2,susanna,sussanna
2,susanna,suzana
2,susanna,suzanna
2,sybil,sibbie
2,sybil,sibby
2,sybil,sybel
2,sybilla,sabilla
2,sybilla,sibilla
2,sydney,sidney
2,sydney,sidny
2,sylvia,silva
2,sylvia,silvey
2,sylvia,silvia
2,sylvia,silvie
2,sylvia,silvy
2,sylvia,sylva
2,sylvia,sylvie
2,sylvia,sylvy
2,tabitha,tabatha
2,tabitha,tabbie
2,tabitha,tabby
2,tabitha,tabetha
2,tabitha,tebitha
2,tabitha,tibitha
2,tabitha,tobitha
2,talitha,telitha
2,talitha,tilitha
2,talitha,tolitha
2,tallulah,tallula
2,tallulah,talulah
2,tallulah,telula
2,tallulah,tulula
2,tamara,tamar
2,tamara,tamer
2,tamara,tamie
2,tamara,tammie
2,tamara,tammy
2,tamara,tamor
2,tamara,tamsey
2,tamara,tamy
2,temperance,tempa
2,temperance,tempe
2,temperance,tempey
2,temperance,tempie
2,temperance,tempy
2,tennessee,tennesee
2,tennessee,tennesse
2,thankful,thankfull
2,theodora,teodora
2,theodora,theadora
2,theodora,thedora
2,theodora,theo
2,theodora,theodoria
2,theodosia,dosia
2,theodosia,theadocia
2,theodosia,theadosia
2,theodosia,theodocia
2,theophila,teofila
2,theresa,sttheresa
2,theresa,taresa
2,theresa,taressa
2,theresa,terasa
2,theresa,teresa
2,theresa,terese
2,theresa,teresia
2,theresa,teressa
2,theresa,terisa
2,theresa,terissa
2,theresa,terrace
2,theresa,terresa
2,theresa,terressa
2,theresa,terrissa
2,theresa,terry
2,theresa,tessa
2,theresa,tessie
2,theresa,therasa
2,theresa,therese
2,theresa,theresea
2,theresa,theresia
2,theresa,theressa
2,theresa,therisa
2,theresa,therissa
2,theresa,therressa
2,theresa,thersa
2,theresa,thersia
2,theresa,threasa
2,theresa,thresa
2,theresa,threse
2,theresa,thresia
2,theresa,thressa
2,theresa,tracey
2,theresa,tracie
2,theresa,treacy
2,theresa,treasa
2,theresa,treasy
2,theresa,trecy
2,theresa,tresa
2,theresa,tresia
2,theresa,tressa
2,theresa,tressia
2,thomas,stthomas
2,thomasina,tomasa
2,thomasina,tommie
2,tirzah,thirza
2,tirzah,tirza
2,tyler,sttyler
2,ubaldina,ubaldinamar
2,urania,urana
2,urania,uranie
2,ursula,arsula
2,ursula,ersula
2,ursula,ursala
2,ursula,ursule
2,valerie,stvalerie
2,valerie,vallie
2,verna,vernie
2,veronica,veronika
2,vicenza,vicenzamary
2,victoria,vic
2,victoria,vick
2,victoria,victora
2,victory,victoire
2,victory,victorie
2,violet,vilet
2,violet,violett
2,violet,violetta
2,violet,violette
2,virginia,gennie
2,virginia,giney
2,virginia,ginney
2,virginia,ginnie
2,virginia,ginny
2,virginia,jenna
2,virginia,jiney
2,virginia,jinie
2,virginia,jinne
2,virginia,jinney
2,virginia,jinnie
2,virginia,jinny
2,virginia,vaginia
2,virginia,vergenia
2,virginia,vergie
2,virginia,vergina
2,virginia,verginia
2,virginia,viginia
2,virginia,virga
2,virginia,virgenia
2,virginia,virgia
2,virginia,virgie
2,virginia,virgin
2,virginia,virgina
2,virginia,virginie
2,virginia,virginnia
2,wealthy,welthy
2,wilhelmina,bill
2,wilhelmina,billie
2,wilhelmina,meena
2,wilhelmina,mena
2,wilhelmina,mina
2,wilhelmina,mine
2,wilhelmina,miney
2,wilhelmina,minie
2,wilhelmina,minn
2,wilhelmina,minna
2,wilhelmina,minne
2,wilhelmina,minney
2,wilhelmina,minni
2,wilhelmina,minnia
2,wilhelmina,minnie
2,wilhelmina,minny
2,wilhelmina,miny
2,wilhelmina,stwilliam
2,wilhelmina,welhelmina
2,wilhelmina,wilamina
2,wilhelmina,wilemina
2,wilhelmina,wilhelm
2,wilhelmina,wilhelmena
2,wilhelmina,wilhelmenia
2,wilhelmina,wilhelmia
2,wilhelmina,wilhelmin
2,wilhelmina,wilhelmine
2,wilhelmina,wilhelminia
2,wilhelmina,wilhemena
2,wilhelmina,wilhemina
2,wilhelmina,wilhemine
2,wilhelmina,will
2,wilhelmina,willa
2,wilhelmina,willamena
2,wilhelmina,willamina
2,wilhelmina,willast
2,wilhelmina,willemina
2,wilhelmina,willey
2,wilhelmina,willhelmina
2,wilhelmina,william
2,wilhelmina,williamina
2,wilhelmina,willie
2,wilhelmina,willimena
2,wilhelmina,willimina
2,wilhelmina,willmina
2,wilhelmina,willy
2,wilhelmina,wilma
2,wilhelmina,wilmena
2,wilhelmina,wilmina
2,william,wm
2,winifred,winaford
2,winifred,winafred
2,winifred,wincy
2,winifred,wineford
2,winifred,winefred
2,winifred,winey
2,winifred,winford
2,winifred,winfred
2,winifred,winie
2,winifred,winiford
2,winifred,winna
2,winifred,winne
2,winifred,winneford
2,winifred,winnefred
2,winifred,winney
2,winifred,winnie
2,winifred,winniefred
2,winifred,winniford
2,winifred,winnifred
2,winifred,winny
2,zerelda,rilda
2,zerelda,zarilda
2,zerelda,zerilda
2,zillah,zilla
2,zilpah,zelpha
2,zilpah,zelphia
2,zilpah,zillah
2,zilpah,zilpha
2,zilpah,zilphia
2,zilpah,zilphy
2,zilpah,zylpha
2,zilpah,zylphia
2,zoe,zoa
